669,am,የዚህ ሰውዬ የጅልነት ደረጃ በየጊዜው እያደገ ነው፣ እሱም በርትቶ እየሰራበት ነው፣ ቀጥል ቀጥል። ሚኪ ማይኮ ቢሰራው አይገርመኝም ነበር በዚህ እድሜው ይጃጃጃላል እንዴ።,የእርሱ ብስለት ከጊዜ ወደ ጊዜ ከእድሜው ጋር እንደሚጠበቀው አብሮ የሚሄድ እየሆነልኝ አይደለም፡፡,ሚኪ ማይኮ ቢሰራው አይገርመኝም ነበር በዚህ እድሜው ይጃጃጃላል እንዴ።
670,zh,不专拉外国人皮条的窑姐，人家都不感接黑人的客,不专拉外国人皮条的性工作者，人家都不感接黑人的客,"不专拉外国人皮条的窑姐,人家都不感接黑人的客"
671,en,Shut your mouth and stop talking. good boy,Can you please stop talking? Thanks.,<extra_id_0> Shut your mouth and stop talking. good boy
672,am,ዶ/ር ዐቢይን በመግደል ጠ/ርነትን ለመቆናጠጥ የሚያልም የቀን ጅብ እንዴት ጅል ነው ወዳጆቼ,በሀይል ጠቅላይሚኒስቴር ለመሆን ማሰብ አርቆ አለማሰብን ያሳያል፡፡,<extra_id_0>ን በመግደል ጠ/ርነትን ለመቆናጠጥ የሚያልም የቀን ጅብ እንዴት ጅል ነው ወዳጆቼ
673,ar,إنهم يكرهون للمثليين مثلي,إنهم معادون للمثليين مثلي,<extra_id_0> إنهم يكرهون للمثليين مثلي
674,es,"Lo que Cuba hace, como siempre, es propaganda mentirosa para que descerebrados como Nuñez repitan como loros.","Lo que Cuba está haciendo, como siempre, es propaganda para que gente como Núñez repita.","<extra_id_0>, como siempre, es propaganda mentirosa para que descerebrados como Nuñez repitan como loros"
675,ru,Он же официально беженец в гейропке,Он же официально беженец в европе,онез же официально беженец в гейропке
676,ru,и на этом закончить с тобой беседу .............видно чмо капитальное .......,И на этом закончить с тобой беседу...... Видно не человек,и на этом закончить с тобой беседу .............видно чмо капитальное .......
677,zh,民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、黑命贵的政治正确。把自己切了让别人死。典型的又蠢又坏。但是你不防还真不行。不防真容易死。,民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、重视黑人生命的政治正确。把自己切了让别人死。典型的又不明智又坏。但是你不防还真不行。不防真容易死。,"民主党搞的和平演变路线,说白了就是葵花宝典。现在美国国内也是一堆女权主义、黑命贵的政治正确。把自己切了让别人死。典型的又蠢又坏。但是你不防还真不行。不防真容易死。"
678,es,Que cabron el que publicó la foto de los finalistas de master chef😡😂😂,Que malo el que publicó la foto de los finalistas de master chef😡😂😂,<extra_id_0> Que cabron el que publicó el que publicó los finalistas de master chef😂😂
679,zh,尽管浪，谁接盘谁是狗，不得house,尽管浪，谁接盘谁是狗，不得好下场,"畅,谁接盘谁是狗,不得house"
680,zh,看看基佬的恶行就知,看看某些男同性恋的不好的行为就知,看看基佬的恶行就知
681,am,ሰማ አንተ ደደብ ሰው መተከልን እንዳስጨረስክ አትቀርም ዋጋህን እሰጣሀለሁ,አንተ እማታስብ  መተከልን እንዲህ እንዳመስካት አትቀርም  ዋጋ ትከፍላለህ,ሰማ አንተ ደደብ ሰው መተከልን እንዳስጨረስክ አትቀርም ዋጋህን እሰረሀለሁ
682,zh,你是没看见shanheling，那个更恶心,你是没看见shanheling，那个更让人感到不适,"你是没看见shanheling,那个更恶心"
683,uk,"Ну нахуй, мудаки і є мудаки","Ну, погані і є погані","онез нахуй, мудаки і є мудаки"
684,de,"Was für Bullshit. Wenn er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der gesamten Bundesregierung!","Was für Unsinn. Wenn er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der gesamten Bundesregierung!","<extra_id_0> er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der Bundesregierung!"
685,hi,भोसड़ी के नाम के आगे चौकीदार लगाने से कुछ नहीं होगा !,नाम के आगे चौकीदार लगाने से कुछ नहीं होगा !,<extra_id_0> के नाम के आगे चौकीदार लगाने से कुछ नहीं होगा !
686,uk,"Є така хуйня, коли ти хочеш не побачити людину, а щоб людина побачила тебе.","Є така річ, коли ти хочеш не побачити людину, а щоб людина побачила тебе.","<extra_id_0>, коли ти хочеш не побачити людину, а щоб людина побачила тебе"
687,am,Good for nothing . ኤርሚያስ እንኳን ባለቤት የሌለው ከንቱ ሰው በሚል አነስተኛ መጣጥፍ ቢዘጋጅለት መልካም ነው እላለሁ። ያኛውን ተወው.በቃሬዛ ከኤርፖ,ኤርሚያስ እንኳን ይህን የሚመጥን አነስተኛ መጣጥፍ ቢዘጋጅለት መልካም ነው እላለሁ። ያኛውን ተወው,ሰው እንኳን ባለቤት የሌለው ከንቱ ሰው በሚል አነስተኛ መጣጥፍ ቢዘጋጅለት መልካም ነው እላለሁ።
688,de,"Wenn Merkel Klitschko feiert,wird es gefährlich. Die Sklavin Obamas feiert einen neuen Sklaven.","Wenn Merkel Klitschko feiert,wird es gefährlich.","<extra_id_0> Merkel Klitschko feiert,wird es gefährlich. Die Sklavin Obamas feiert einen neuen Sklaven."
689,zh,为啥总有虾爬子一样的二极管？正常化就正常化呗，非要跳出来表示同性恋就是高贵就是先进就是现代化吗？扯犊子,为啥总有虾爬子一样的二极管？正常化就正常化呗，非要跳出来表示同性恋就是高贵就是先进就是现代化吗？乱讲话,"为啥总有虾爬子一样的二极管?正常化就正常化呗,非要跳出来表示同性恋就是高贵就是先进就是现代化吗?扯犊子"
690,hi,इस हरामजदओ का हरामीपन के अलावा किसी बात से मतलब नहीं ,इसको बुरे काम के अलावा किसी बात से मतलब नहीं ,हरामजदओ का हरामीपन के अलावा किसी बात से मतलब नहीं
691,hi,पिछवाड़े में दम होता तो भागता नहीं हरामखोर,लड़ने की हिम्मत होती तो भागता नहीं धोखेबाज ,दम होता तो भागता नहीं हरामखोर
692,en,what the hell question are you talking about ?,what is the question are you talking about?,<extra_id_0> what the hell question are you talking about?
693,uk,"До деяких людей не виникає інших питань, окрім ""Ти блять уже родився таким мудаком?"".","До деяких людей не виникає інших питань, окрім ""Ти уже родився таким?"".","<extra_id_0> не виникає інших питань, окрім ""Ти блять родився таким мудаком?""."
694,uk,"А чи не мразь ти, Дмитро?","чи не редиска ти, Дмитро?",<extra_id_0>. А чи мразь Дмитро
695,es,JAJAJAJAJJAJA que vas a eclipsar tú y el otro subnormal xd,Jajajajaja qué vas a eclipse tú y el otro xd,<extra_id_0> que vas a eclipsar tú y el otro subnormal xd
696,es,"Te gustan los niños,fascista de mierda?",Te gustan los niños?,"<extra_id_0>,fascista de mierda?"
697,de,"Trump ist nicht eingeknickt und schon gar nicht vor diesen dummen Politikern, Lügenpresse und Nazimedien in Deutschland!!","Trump ist nicht eingeknickt und schon gar nicht vor diesen Politikern, Presse und Medien in Deutschland!!","<extra_id_0> Trump ist nicht eingeknickt und schon gar nicht vor diesen dummen Politikern, Lügenpresse und Nazimedien in Deutschland!!"
698,zh,楼主这讽刺太有力度把跪虫族和国际鬼子虫类及其它们后代虫混描写淋漓尽致,楼主这讽刺太有力度把崇洋族和外国人及其它们后代混血儿描写淋漓尽致,<extra_id_0>主这讽刺太有力度把跪虫族和国际鬼子虫类及其它们后代混描写淋漓尽致
699,de,Das darf man bei den Grünen Kinderfi....n nicht so eng sehen! 😎,Das darf man bei den Grünen nicht so eng sehen! 😎,<extra_id_0> das darf man bei den Grünen Kinderfi....n nicht so eng sehen! 😎
700,hi,दो चार को शूट करो ये हरामी लोग अपने आप चिल्लाना बन्द कर देंगें।,दो चार पर कड़ी कार्रवाई करो ये बुरे लोग अपने आप चिल्लाना बन्द कर देंगें।,बिना दो चार को शूट कर देंगें।
